,year_month,us_state,make,phone_series,phone_launch_date,model_family,predecessor,successor,model_age_days,model_age_months,model,sku,sku_no_colour,colour,size,closing_subs_monthly,filed_claims,claims,claims_swap,claims_replacement,ir_rate_swap,ir_rate_replacement,ir_rate_monthly,churn_rate,churn
6474,2020-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,426,13,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,1131,5.0,3.0,2.0,1.0,0.0,0.0,0.0026525198938992,0.0459770114942529,52
6475,2020-12-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,457,14,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,1083,4.0,4.0,4.0,0.0,0.0,0.0,0.00369344413665743,0.0406278855032318,44
6476,2021-01-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,488,15,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,1028,1.0,2.0,0.0,2.0,0.0,0.0,0.00194552529182879,0.0457198443579767,47
6477,2021-02-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,516,16,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,986,3.0,3.0380532556105297,2.55549898974013,0.4825542658703772,0.0025917839652536815,0.0004894059491585976,0.0030811899144123018,0.037525354969574,37
6478,2021-03-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,547,17,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,966,3.0,4.0,4.0,0.0,0.0,0.0,0.0041407867494824,0.0175983436853002,17
6479,2021-04-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,577,18,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,941,3.0,3.0,3.0,0.0,0.0,0.0,0.00318809776833156,0.0255047821466525,24
6480,2021-05-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,608,19,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,923,1.0,1.0,0.0,1.0,0.0,0.0,0.00108342361863489,0.0162513542795233,15
6481,2021-06-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,638,20,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,892,2.0,2.0,2.0,0.0,0.0,0.0,0.00224215246636771,0.0325112107623318,29
6482,2021-07-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,669,21,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217640320733104,19
6483,2021-08-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,700,22,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,854,1.0,1.0,1.0,0.0,0.0,0.0,0.00117096018735363,0.0210772833723653,18
6484,2021-09-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,730,23,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,827,2.0,2.0,1.0,1.0,0.0,0.0,0.00241837968561064,0.030229746070133,25
6485,2021-10-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,761,24,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,787,4.0,4.0,3.0,1.0,0.00254129606099111,0.0,0.00508259212198221,0.036848792884371,29
6486,2021-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,791,25,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,766,1.0,1.0,1.0,0.0,0.0,0.0,0.00130548302872063,0.02088772845953,16
6487,2021-12-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,822,26,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027063599458728,20
6488,2022-01-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,853,27,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,716,1.0,1.0,1.0,0.0,0.0,0.0,0.00139664804469274,0.0293296089385475,21
6489,2022-02-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,881,28,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,694,2.0,2.0,1.0,1.0,0.0,0.0,0.00288184438040346,0.031700288184438,22
6490,2022-03-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,912,29,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329341317365269,22
6491,2022-04-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,942,30,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,653,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.0031527294656820753,0.00015138401894653232,0.003304113484628653,0.0214395099540582,14
6492,2022-05-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,973,31,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349761526232114,22
6493,2022-06-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1003,32,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,604,1.0,4.0,3.0,1.0,0.0,0.0,0.00662251655629139,0.0380794701986755,23
6494,2022-07-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1034,33,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254237288135593,15
6495,2022-08-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1065,34,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,576,4.0,2.0,1.0,1.0,0.0,0.0,0.00347222222222222,0.0243055555555556,14
6496,2022-09-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1095,35,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,558,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.0027992216710406113,-0.0005104780235236665,0.00228874364751701,0.032258064516129,18
6497,2022-10-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1126,36,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,538,2.0,1.0,1.0,0.0,0.0,0.0,0.00185873605947955,0.0371747211895911,20
6498,2022-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1156,37,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,518,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.0030153777846344807,-0.0005498971759193164,0.0024654806087152344,0.0386100386100386,20
6499,2022-12-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1187,38,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,500,1.0,1.0,1.0,0.0,0.0,0.0,0.002,0.036,18
6500,2023-01-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1218,39,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,480,1.0,4.0,3.0,1.0,0.0,0.0,0.00833333333333333,0.0416666666666667,20
6501,2023-02-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1246,40,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,469,1.0,2.0,1.0,1.0,0.0,0.0,0.00426439232409382,0.023454157782516,11
6502,2023-03-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1277,41,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,457,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.0034178680359751882,-0.0006232970177816322,0.0027945710181936354,0.0262582056892779,12
6503,2023-04-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1307,42,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,445,1.0,1.0,1.0,0.0,0.0,0.0,0.00224719101123596,0.0269662921348315,12
6504,2023-05-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1338,43,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183066361556064,8
6505,2023-06-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1368,44,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,426,2.0503202005844128,1.0,1.0,0.0,0.0,0.0,0.00234741784037559,0.0258215962441315,11
6506,2023-07-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1399,45,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,418,2.0503202005844128,1.0,1.0,0.0,0.0,0.0,0.00239234449760766,0.0215311004784689,9
6507,2023-08-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1430,46,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346534653465347,14
6508,2023-09-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1460,47,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493506493506494,19
6509,2023-10-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1491,48,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274834437086093,83
6510,2023-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11 PRO,APPLE IPHONE XS,APPLE IPHONE 12 PRO,1521,49,IPHONE 11 PRO 256GB SPACE GRAY,IPH11PRO256GRY,IPH11PRO256,Gray,256,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438095238095238,92
6532,2020-10-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,30,0,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6533,2020-11-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,60,1,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,379,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.004121281510397523,-0.0007515745042907808,0.0033697070061068377,0.0079155672823219,3
6534,2020-12-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,91,2,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,716,2.0503202005844128,1.0,1.0,0.0,0.00139664804469274,0.0,0.00139664804469274,0.032122905027933,23
6535,2021-01-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,122,3,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325443786982249,33
6536,2021-02-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,150,4,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028892455858748,36
6537,2021-03-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,181,5,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376222723852521,50
6538,2021-04-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,211,6,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1424,1.0,2.0,2.0,0.0,0.00140449438202247,0.0,0.00140449438202247,0.023876404494382,34
6539,2021-05-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,242,7,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1473,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.001060397618764875,-0.00019337864027576775,0.0008670189784891321,0.0271554650373388,40
6540,2021-06-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,272,8,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035883547731889,53
6541,2021-07-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,303,9,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363636363636364,54
6542,2021-08-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,334,10,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1510,1.0,1.0,1.0,0.0,0.0,0.0,0.000662251655629139,0.0211920529801325,32
6543,2021-09-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,364,11,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1487,2.0,1.0,1.0,0.0,0.0,0.0,0.000672494956287828,0.0282447881640888,42
6544,2021-10-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,395,12,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219931271477663,32
6545,2021-11-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,425,13,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1434,2.0,2.0,2.0,0.0,0.0,0.0,0.00139470013947001,0.0118549511854951,17
6546,2021-12-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,456,14,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1411,1.0,2.0,1.0,1.0,0.0,0.0,0.00141743444365698,0.0141743444365698,20
6547,2022-01-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,487,15,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1380,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.001131859197420769,-0.00020641067907696078,0.0009254485183438344,0.0152173913043478,21
6548,2022-02-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,515,16,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1358,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.0011501956498090288,-0.00020975459287644028,0.0009404410569326153,0.0147275405007364,20
6549,2022-03-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,546,17,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1334,5.0,4.0,4.0,0.0,0.0,0.0,0.00299850074962519,0.0142428785607196,19
6550,2022-04-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,576,18,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1306,3.0,1.0,1.0,0.0,0.0,0.0,0.000765696784073507,0.0160796324655436,21
6551,2022-05-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,607,19,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1287,9.0,1.0,1.0,0.0,0.0,0.0,0.000777000777000777,0.0116550116550117,15
6552,2022-06-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,637,20,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1264,4.0,2.0,1.0,1.0,0.0,0.0,0.00158227848101266,0.0150316455696203,19
6553,2022-07-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,668,21,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1248,1.0,2.0,2.0,0.0,0.0,0.0,0.0016025641025641,0.0104166666666667,13
6554,2022-08-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,699,22,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1229,2.0,2.0,1.0,1.0,0.0,0.0,0.0016273393002441,0.00895036615134255,11
6555,2022-09-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,729,23,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1206,3.0,1.0,1.0,0.0,0.0,0.0,0.000829187396351575,0.0140961857379768,17
6556,2022-10-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,760,24,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170940170940171,20
6557,2022-11-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,790,25,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019538188277087,22
6558,2022-12-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,821,26,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1087,1.0,1.0,1.0,0.0,0.0,0.0,0.000919963201471941,0.0211591536338546,23
6559,2023-01-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,852,27,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1035,2.0,4.0,4.0,0.0,0.0,0.0,0.00386473429951691,0.0241545893719807,25
6560,2023-02-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,880,28,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,995,1.0,1.0,1.0,0.0,0.0,0.0,0.00100502512562814,0.0241206030150754,24
6561,2023-03-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,911,29,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216494845360825,21
6562,2023-04-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,941,30,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399568034557235,37
6563,2023-05-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,972,31,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,876,2.0,2.0,1.0,1.0,0.0,0.0,0.00228310502283105,0.045662100456621,40
6564,2023-06-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,1002,32,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,835,2.0,1.0,1.0,0.0,0.0,0.0,0.00119760479041916,0.0407185628742515,34
6565,2023-07-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,1033,33,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323383084577114,26
6566,2023-08-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,1064,34,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310077519379845,24
6567,2023-09-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,1094,35,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336021505376344,25
6568,2023-10-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,1125,36,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,708,1.0,1.0,0.0,1.0,0.0,0.0,0.00141242937853107,0.0367231638418079,26
6569,2023-11-01,California,Apple,IPHONE 12,2020-10-01,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,1155,37,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310192023633678,21
6590,2020-10-01,Nevada,Apple,IPHONE 12,2020-10-23,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,8,0,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104859335038363,41
6591,2020-11-01,Nevada,Apple,IPHONE 12,2020-10-23,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,38,1,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,1019,1.0,1.0,0.0,1.0,0.0,0.0,0.00098135426889107,0.211972522080471,216
6592,2020-12-01,Nevada,Apple,IPHONE 12,2020-10-23,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,69,2,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,2243,1.0,1.0,0.0,1.0,0.0,0.0,0.000445831475702185,0.132411948283549,297
6593,2021-01-01,Nevada,Apple,IPHONE 12,2020-10-23,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,100,3,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,2596,4.0,2.0,0.0,2.0,0.0,0.0,0.000770416024653313,0.152542372881356,396
6594,2021-02-01,Nevada,Apple,IPHONE 12,2020-10-23,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,128,4,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,3031,7.0,8.0,3.0,5.0,0.0,0.0,0.00263939293962389,0.103926096997691,315
6595,2021-03-01,Nevada,Apple,IPHONE 12,2020-10-23,APPLE IPHONE 12,APPLE IPHONE 11,APPLE IPHONE 13,159,5,IPHONE 12 5G 128GB BLACK,IPH125G128BLK,IPH125G128,Black,128,3386,3.0,3.0,0.0,3.0,0.0,0.0,0.000886001181334908,0.0726520968694625,246
